input,label,split
train_46300,0,train
train_4631,0,train
train_4632,0,train
train_46321,0,train
train_46332,0,train
train_46343,0,train
train_4635,0,train
train_4637,0,train
train_46370,0,train
train_4638,0,train
train_46382,0,train
train_46391,0,train
train_464,0,train
train_46400,0,train
train_46413,0,train
train_46422,0,train
train_46424,0,train
train_46437,0,train
train_4644,0,train
train_46442,0,train
train_46444,0,train
train_46447,0,train
train_46449,0,train
train_4645,0,train
train_46450,0,train
train_46453,0,train
train_46454,0,train
train_46456,0,train
train_4646,0,train
train_46462,0,train
train_46463,0,train
train_46464,0,train
train_46466,0,train
train_4647,0,train
train_46472,0,train
train_46473,0,train
train_46476,0,train
train_46479,0,train
train_46480,0,train
train_46482,0,train
train_46484,0,train
train_46488,0,train
train_46490,0,train
train_46492,0,train
train_46496,0,train
train_46497,0,train
train_46499,0,train
train_465,0,train
train_4650,0,train
train_46501,0,train
train_46504,0,train
train_46505,0,train
train_46506,0,train
train_46508,0,train
train_46509,0,train
train_4651,0,train
train_46510,0,train
train_46511,0,train
train_46512,0,train
train_46513,0,train
train_46514,0,train
train_46515,0,train
train_46516,0,train
train_46517,0,train
train_46518,0,train
train_46519,0,train
train_4652,0,train
train_46520,0,train
train_46521,0,train
train_46522,0,train
train_46523,0,train
train_46524,0,train
train_46525,0,train
train_46526,0,train
train_46527,0,train
train_46528,0,train
train_46529,0,train
train_46530,0,train
train_46531,0,train
train_46532,0,train
train_46533,0,train
train_46534,0,train
train_46535,0,train
train_46536,0,train
train_46537,0,train
train_46538,0,train
train_46539,0,train
train_4654,0,train
train_46540,0,train
train_46541,0,train
train_46542,0,train
train_46543,0,train
train_46544,0,train
train_46545,0,train
train_46546,0,train
train_46547,0,train
train_46548,0,train
train_46549,0,train
train_4655,0,train
train_46550,0,train
train_46551,0,train
train_46552,0,train
train_46553,0,train
train_46554,0,train
train_46555,0,train
train_46556,0,train
train_46557,0,train
train_46558,0,train
train_46559,0,train
train_4656,0,train
train_46560,0,train
train_46561,0,train
train_46562,0,train
train_46563,0,train
train_46564,0,train
train_46565,0,train
train_46566,0,train
train_46567,0,train
train_46568,0,train
train_46569,0,train
train_4657,0,train
train_46570,0,train
train_46571,0,train
train_46572,0,train
train_46573,0,train
train_46574,0,train
train_46575,0,train
train_46576,0,train
train_46577,0,train
train_46578,0,train
train_46579,0,train
train_46580,0,train
train_46581,0,train
train_46582,0,train
train_46583,0,train
train_46584,0,train
train_46585,0,train
train_46586,0,train
train_46587,0,train
train_46588,0,train
train_46589,0,train
train_46590,0,train
train_46591,0,train
train_46592,0,train
train_46593,0,train
train_46594,0,train
train_46595,0,train
train_46596,0,train
train_46597,0,train
train_46598,0,train
train_46599,0,train
train_466,0,train
train_46600,0,train
train_46601,0,train
train_46602,0,train
train_46603,0,train
train_46604,0,train
train_46605,0,train
train_46606,0,train
train_46607,0,train
train_46608,0,train
train_46609,0,train
train_46610,0,train
train_46611,0,train
train_46612,0,train
train_46613,0,train
train_46614,0,train
train_46615,0,train
train_46616,0,train
train_46617,0,train
train_46618,0,train
train_46619,0,train
train_46620,0,train
train_46621,0,train
train_46622,0,train
train_46623,0,train
train_46624,0,train
train_46625,0,train
train_46626,0,train
train_46627,0,train
train_46628,0,train
train_46629,0,train
train_46630,0,train
train_46631,0,train
train_46632,0,train
train_46633,0,train
train_46634,0,train
train_46635,0,train
train_46636,0,train
train_46637,0,train
train_46638,0,train
train_46639,0,train
train_4664,0,train
train_46640,0,train
train_46641,0,train
train_46642,0,train
train_46643,0,train
train_46644,0,train
train_46645,0,train
train_46646,0,train
train_46647,0,train
train_46648,0,train
train_46649,0,train
train_4665,0,train
train_46650,0,train
train_46651,0,train
train_46652,0,train
train_46653,0,train
train_46654,0,train
train_46655,0,train
train_46656,0,train
train_46657,0,train
train_46658,0,train
train_46659,0,train
train_46660,0,train
train_46661,0,train
train_46662,0,train
train_46663,0,train
train_46664,0,train
train_46665,0,train
train_46666,0,train
train_46667,0,train
train_46668,0,train
train_46669,0,train
train_4667,0,train
train_46670,0,train
train_46671,0,train
train_46672,0,train
train_46673,0,train
train_46674,0,train
train_46675,0,train
train_46676,0,train
train_46677,0,train
train_46678,0,train
train_46679,0,train
train_4668,0,train
train_46680,0,train
train_46681,0,train
train_46682,0,train
train_46683,0,train
train_46684,0,train
train_46685,0,train
train_46686,0,train
train_46687,0,train
train_46688,0,train
train_46689,0,train
train_46690,0,train
train_46691,0,train
train_46692,0,train
train_46693,0,train
train_46694,0,train
train_46695,0,train
train_46696,0,train
train_46697,0,train
train_46698,0,train
train_46699,0,train
train_467,0,train
train_46700,0,train
train_46701,0,train
train_46702,0,train
train_46703,0,train
train_46704,0,train
train_46705,0,train
train_46706,0,train
train_46707,0,train
train_46708,0,train
train_46709,0,train
train_46710,0,train
train_46711,0,train
train_46712,0,train
train_46713,0,train
train_46714,0,train
train_46715,0,train
train_46716,0,train
train_46718,0,train
train_46719,0,train
train_4672,0,train
train_46720,0,train
train_46721,0,train
train_46722,0,train
train_46723,0,train
train_46725,0,train
train_46727,0,train
train_46729,0,train
train_4673,0,train
train_46730,0,train
train_46731,0,train
train_46732,0,train
train_46734,0,train
train_46735,0,train
train_46736,0,train
train_46738,0,train
train_46740,0,train
train_46741,0,train
train_46742,0,train
train_46743,0,train
train_46744,0,train
train_46748,0,train
train_46749,0,train
train_4675,0,train
train_46750,0,train
train_46751,0,train
train_46752,0,train
train_46757,0,train
train_46758,0,train
train_46760,0,train
train_46761,0,train
train_46762,0,train
train_46765,0,train
train_46767,0,train
train_46769,0,train
train_4677,0,train
train_46773,0,train
train_4678,0,train
train_46789,0,train
train_46797,0,train
train_46799,0,train
train_468,0,train
train_46802,0,train
train_46808,0,train
train_4681,0,train
train_46810,0,train
train_46812,0,train
train_46815,0,train
train_46816,0,train
train_46820,0,train
train_4683,0,train
train_46839,0,train
train_46851,0,train
train_4691,0,train
train_4699,0,train
train_47002,0,train
train_4701,0,train
train_47015,0,train
train_47019,0,train
train_47023,0,train
train_47024,0,train
train_47027,0,train
train_47028,0,train
train_47029,0,train
train_47030,0,train
train_47042,0,train
train_47047,0,train
train_47055,0,train
train_47056,0,train
train_47057,0,train
train_47060,0,train
train_47061,0,train
train_47065,0,train
train_47074,0,train
train_47077,0,train
train_47079,0,train
train_47080,0,train
train_47081,0,train
train_47086,0,train
train_47089,0,train
train_4709,0,train
train_47092,0,train
train_47094,0,train
train_47095,0,train
train_47097,0,train
train_47099,0,train
train_47100,0,train
train_47101,0,train
train_47106,0,train
train_47107,0,train
train_47108,0,train
train_47109,0,train
train_47110,0,train
train_47111,0,train
train_47112,0,train
train_47113,0,train
train_47114,0,train
train_47115,0,train
train_47116,0,train
train_47117,0,train
train_47118,0,train
train_47119,0,train
train_4712,0,train
train_47120,0,train
train_47121,0,train
train_47122,0,train
train_47123,0,train
train_47124,0,train
train_47125,0,train
train_47126,0,train
train_47127,0,train
train_47128,0,train
train_47129,0,train
train_47130,0,train
train_47131,0,train
train_47132,0,train
train_47133,0,train
train_47134,0,train
train_47135,0,train
train_47136,0,train
train_47137,0,train
train_47138,0,train
train_47139,0,train
train_4714,0,train
train_47140,0,train
train_47141,0,train
train_47142,0,train
train_47143,0,train
train_47144,0,train
train_47145,0,train
train_47146,0,train
train_47147,0,train
train_47148,0,train
train_47149,0,train
train_47150,0,train
train_47151,0,train
train_47152,0,train
train_47153,0,train
train_47154,0,train
train_47155,0,train
train_47156,0,train
train_47157,0,train
train_47158,0,train
train_47159,0,train
train_47160,0,train
train_47161,0,train
train_47162,0,train
train_47163,0,train
train_47164,0,train
train_47165,0,train
train_47166,0,train
train_47167,0,train
train_47168,0,train
train_47169,0,train
train_4717,0,train
train_47170,0,train
train_47171,0,train
train_47172,0,train
train_47173,0,train
train_47174,0,train
train_47175,0,train
train_47176,0,train
train_47177,0,train
train_47178,0,train
train_47179,0,train
train_47180,0,train
train_47181,0,train
train_47182,0,train
train_47183,0,train
train_47184,0,train
train_47185,0,train
train_47186,0,train
train_47187,0,train
train_47188,0,train
train_47189,0,train
train_47190,0,train
train_47191,0,train
train_47192,0,train
train_47193,0,train
train_47194,0,train
train_47195,0,train
train_47196,0,train
train_47197,0,train
train_47198,0,train
train_47199,0,train
train_47200,0,train
train_47201,0,train
train_47202,0,train
train_47203,0,train
train_47204,0,train
train_47205,0,train
train_47206,0,train
train_47207,0,train
train_47208,0,train
train_47209,0,train
train_47210,0,train
train_47211,0,train
train_47212,0,train
train_47213,0,train
train_47214,0,train
train_47215,0,train
train_47216,0,train
train_47217,0,train
train_47218,0,train
train_47219,0,train
train_47220,0,train
train_47221,0,train
train_47222,0,train
train_47223,0,train
train_47224,0,train
train_47225,0,train
train_47226,0,train
train_47227,0,train
train_47228,0,train
train_47229,0,train
train_47230,0,train
train_47231,0,train
train_47232,0,train
train_47233,0,train
train_47234,0,train
train_47235,0,train
train_47236,0,train
train_47237,0,train
train_47238,0,train
train_47239,0,train
train_47240,0,train
train_47241,0,train
train_47242,0,train
train_47243,0,train
train_47244,0,train
train_47245,0,train
train_47246,0,train
train_47247,0,train
train_47248,0,train
train_47249,0,train
train_47250,0,train
train_47251,0,train
train_47252,0,train
train_47253,0,train
train_47254,0,train
train_47255,0,train
train_47256,0,train
train_47257,0,train
train_47258,0,train
train_47259,0,train
train_47260,0,train
train_47261,0,train
train_47262,0,train
train_47263,0,train
train_47264,0,train
train_47265,0,train
train_47266,0,train
train_47267,0,train
train_47268,0,train
train_47269,0,train
train_47270,0,train
train_47271,0,train
train_47272,0,train
train_47273,0,train
train_47274,0,train
train_47275,0,train
train_47276,0,train
train_47277,0,train
train_47278,0,train
train_47279,0,train
train_4728,0,train
train_47280,0,train
train_47281,0,train
train_47282,0,train
train_47283,0,train
train_47284,0,train
train_47285,0,train
train_47286,0,train
train_47287,0,train
train_47288,0,train
train_47289,0,train
train_47290,0,train
train_47291,0,train
train_47292,0,train
train_47293,0,train
train_47294,0,train
train_47295,0,train
train_47296,0,train
train_47297,0,train
train_47298,0,train
train_47299,0,train
train_47300,0,train
train_47301,0,train
train_47302,0,train
train_47303,0,train
train_47304,0,train
train_47305,0,train
train_47306,0,train
train_47307,0,train
train_47308,0,train
train_47309,0,train
train_47310,0,train
train_47311,0,train
train_47312,0,train
train_47313,0,train
train_47314,0,train
train_47315,0,train
train_47316,0,train
train_47317,0,train
train_47318,0,train
train_47319,0,train
train_47320,0,train
train_47321,0,train
train_47322,0,train
train_47323,0,train
train_47324,0,train
train_47326,0,train
train_47327,0,train
train_47328,0,train
train_47329,0,train
train_47330,0,train
train_47334,0,train
train_47335,0,train
train_47336,0,train
train_47337,0,train
train_47338,0,train
train_47339,0,train
train_47340,0,train
train_47341,0,train
train_47343,0,train
train_47344,0,train
train_47345,0,train
train_47347,0,train
train_47348,0,train
train_47350,0,train
train_47351,0,train
train_47352,0,train
train_47353,0,train
train_47356,0,train
train_47358,0,train
train_47359,0,train
train_47363,0,train
train_47364,0,train
train_47365,0,train
train_47366,0,train
train_47375,0,train
train_47376,0,train
train_47378,0,train
train_47382,0,train
train_47388,0,train
train_4739,0,train
train_47390,0,train
train_47391,0,train
train_47393,0,train
train_47404,0,train
train_47413,0,train
train_47415,0,train
train_47416,0,train
train_47420,0,train
train_47423,0,train
train_47426,0,train
train_47454,0,train
train_47469,0,train
train_4748,0,train
train_47495,0,train
train_47498,0,train
train_475,0,train
train_47514,0,train
train_47521,0,train
train_47603,0,train
train_47614,0,train
train_47625,0,train
train_47628,0,train
train_47629,0,train
train_4763,0,train
train_47630,0,train
train_47634,0,train
train_47641,0,train
train_47642,0,train
train_47643,0,train
train_47644,0,train
train_47646,0,train
train_47647,0,train
train_47649,0,train
train_47651,0,train
train_47652,0,train
train_47656,0,train
train_47657,0,train
train_47660,0,train
train_47661,0,train
train_47662,0,train
train_47663,0,train
train_47664,0,train
train_47665,0,train
train_47667,0,train
train_47671,0,train
train_47673,0,train
train_47674,0,train
train_47675,0,train
train_47676,0,train
train_47677,0,train
train_47679,0,train
train_47680,0,train
train_47681,0,train
train_47682,0,train
train_47683,0,train
train_47684,0,train
train_47685,0,train
train_47686,0,train
train_47687,0,train
train_47688,0,train
train_47689,0,train
train_47690,0,train
train_47691,0,train
train_47692,0,train
train_47693,0,train
train_47694,0,train
train_47695,0,train
train_47696,0,train
train_47697,0,train
train_47698,0,train
train_47699,0,train
train_477,0,train
train_47700,0,train
train_47701,0,train
train_47702,0,train
train_47703,0,train
train_47704,0,train
train_47705,0,train
train_47706,0,train
train_47707,0,train
train_47708,0,train
train_47709,0,train
train_47710,0,train
train_47711,0,train
train_47712,0,train
train_47713,0,train
train_47714,0,train
